code_cis,denomination_substance,nom_com_prep
60786390,LÉVOTHYROXINE SODIQUE ANHYDRE,TSOLUDOSE
60786892,ATORVASTATINE,ATORVASTATINE ALMUS
60786892,ATORVASTATINE CALCIQUE,ATORVASTATINE ALMUS
60787542,ÉTHANOL À 70 POUR CENT,ALCOOL MODIFIE EVOLUPHARM
60788078,LÉVÉTIRACÉTAM,LEVETIRACETAM ZYDUS
60789276,SUFENTANIL,SUFENTANIL EUROCEPT IV
60789276,CITRATE DE SUFENTANIL,SUFENTANIL EUROCEPT IV
60789290,BISOPROLOL (FUMARATE DE),BISOPROLOL SUN
60789511,INOTERSEN,TEGSEDI
60789511,INOTERSEN SODIQUE,TEGSEDI
60789543,NICORANDIL,NICORANDIL EG
60789970,PANTOPRAZOLE,PANTOPRAZOLE CRISTERS
60789970,PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ,PANTOPRAZOLE CRISTERS
60791099,LÉTROZOLE,LETROZOLE EG
60791672,SIMVASTATINE,SIMVASTATINE TEVA
60791708,MÉTHOTREXATE,METOJECT
60791754,INSULINE DÉGLUDEC ,TRESIBA
60791971,DOCÉTAXEL,DOCETAXEL EBEWE
60793029,LANSOPRAZOLE,LANSOPRAZOLE EG
60793381,LÉVODOPA,LEVODOPA BENSERAZIDE TEVA
60793381,CHLORHYDRATE DE BENSÉRAZIDE,LEVODOPA BENSERAZIDE TEVA
60793381,BENSÉRAZIDE BASE,LEVODOPA BENSERAZIDE TEVA
60795076,ÉVÉROLIMUS,EVEROLIMUS HCS
60795400,ALFA-AMYLASE ,ALFAAMYLASE TOP PHARM UCEIP
60796281,OCTOCOG ALFA ,KOGENATE BAYER UI
60796566,CHOLÉCALCIFÉROL,ACIDE ALENDRONIQUEVITAMINE D MYLAN PHARMA UI
60796566,ALENDRONATE MONOSODIQUE TRIHYDRATÉ,ACIDE ALENDRONIQUEVITAMINE D MYLAN PHARMA UI
60796566,ACIDE ALENDRONIQUE,ACIDE ALENDRONIQUEVITAMINE D MYLAN PHARMA UI
60797287,VALPROÏQUE (ACIDE),DEPAKOTE
60797287,SODIUM (DIVALPROATE DE),DEPAKOTE
60797376,OXICONAZOLE (NITRATE D'),FONX
60797376,OXICONAZOLE,FONX
60797807,OCTOCOG ALFA ,KOVALTRY UI
60798510,ÉFAVIRENZ,SUSTIVA
60798567,ACÉTONIDE DE FLUOCINOLONE,ANTIBIO SYNALAR
60798567,SULFATE DE POLYMYXINE B,ANTIBIO SYNALAR
60798567,SULFATE DE NÉOMYCINE,ANTIBIO SYNALAR
60798791,FUMARATE DE QUÉTIAPINE,QUETIAPINE TEVA LP
60798791,QUÉTIAPINE,QUETIAPINE TEVA LP
60799637,ACICLOVIR,ACICLOVIR SANDOZ CONSEIL
60801458,IMIPÉNEM MONOHYDRATÉ,IMIPENEMCILASTATINE KABI
60801458,CILASTATINE SODIQUE,IMIPENEMCILASTATINE KABI
60801458,IMIPÉNEM ANHYDRE,IMIPENEMCILASTATINE KABI
60801458,CILASTATINE ANHYDRE,IMIPENEMCILASTATINE KABI
60801718,CHININUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CHININUM ARSENICOSUM BOIRON CH CH DH DH
60801718,CHININUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CHININUM ARSENICOSUM BOIRON CH CH DH DH
60801718,CHININUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CHININUM ARSENICOSUM BOIRON CH CH DH DH
60801718,CHININUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CHININUM ARSENICOSUM BOIRON CH CH DH DH
60801718,CHININUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CHININUM ARSENICOSUM BOIRON CH CH DH DH
60801718,CHININUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CHININUM ARSENICOSUM BOIRON CH CH DH DH
60801718,CHININUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CHININUM ARSENICOSUM BOIRON CH CH DH DH
60802115,BARYTA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES,BARYTA MURIATICA BOIRON CH CH DH DH
60802115,BARYTA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES,BARYTA MURIATICA BOIRON CH CH DH DH
60802115,BARYTA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES,BARYTA MURIATICA BOIRON CH CH DH DH
60802115,BARYTA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES,BARYTA MURIATICA BOIRON CH CH DH DH
60802115,BARYTA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES,BARYTA MURIATICA BOIRON CH CH DH DH
60802115,BARYTA MURIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES,BARYTA MURIATICA BOIRON CH CH DH DH
60803021,FRÊNE (FEUILLE DE),SANTAMED
60803021,CASSIS (FEUILLE DE),SANTAMED
60803021,THÉ VERT (FEUILLE DE) (EXTRAIT SEC DE),SANTAMED
60803434,DARUNAVIR,DARUNAVIR ZENTIVA
60803822,PASSIFLORE (EXTRAIT DE) (SEC),PLENESIA NERVOSITE
60803822,ESCHSCHOLTZIA (PARTIE AÉRIENNE FLEURIE D') (EXTRAIT SEC DE),PLENESIA NERVOSITE
60804995,CÉFÉPIME,AXEPIM
60804995,CÉFÉPIME (DICHLORHYDRATE DE) MONOHYDRATÉ,AXEPIM
60805307,OXALATE D'ESCITALOPRAM,ESCITALOPRAM EVOLUGEN PHARMA
60805307,ESCITALOPRAM,ESCITALOPRAM EVOLUGEN PHARMA
60805346,PRÉGABALINE,PREGABALINE SUN
60805549,DESLORATADINE,DESLORATADINE ALMUS
60805638,BÉTAMÉTHASONE,BETNEVAL LOTION
60805638,VALÉRATE DE BÉTAMÉTHASONE,BETNEVAL LOTION
60806188,OMÉPRAZOLE,OMEPRAZOLE ALMUS
60807297,DICHLORHYDRATE DE CÉTIRIZINE,CETIRIZINE EG
60807404,"ORTHOSIPHON (FEUILLE ET DE TIGE D'), EXTRAIT SEC DE",ELUSANES ORTHOSIPHON
60809088,BENZOYLE (PEROXYDE DE) ANHYDRE,CUTACNYL POUR CENT
60809088,PEROXYDE DE BENZOYLE HYDRATÉ,CUTACNYL POUR CENT
60809985,MIRTAZAPINE,MIRTAZAPINE BLUEFISH
60810368,DICLOFÉNAC SODIQUE,FLECTOR TISSUGEL HEPARINE UI
60810368,HÉPARINE SODIQUE,FLECTOR TISSUGEL HEPARINE UI
60810368,ÉPOLAMINE DE DICLOFÉNAC,FLECTOR TISSUGEL HEPARINE UI
60810674,TERBINAFINE (CHLORHYDRATE DE),TERBINAFINE SUN
60810674,TERBINAFINE,TERBINAFINE SUN
60810891,INSULINE ASPARTE ,FIASP PENFILL
60811833,CODÉINE,PADERYL
60811833,CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ,PADERYL
60812091,BICARBONATE DE SODIUM,BICARBONATE DE SODIUM POUR CENT RENAUDIN
60812134,RISPÉRIDONE,RISPERIDONE ZENTIVA
60812344,FILGRASTIM ,ACCOFIL MU
60812935,LÉVONORGESTREL,NORLEVO
60814021,CLARITHROMYCINE,CLARITHROMYCINE ARROW
60814847,ENTÉCAVIR MONOHYDRATÉ,ENTECAVIR HCS
60814847,ENTÉCAVIR,ENTECAVIR HCS
60814943,SULFATE DE FRAMYCÉTINE,FRAKIDEX C
60814943,PHOSPHATE SODIQUE DE DEXAMÉTHASONE,FRAKIDEX C
60815657,ÉTOPOSIDE,ETOPOSIDE ACCORD L
60817925,LÉVODOPA,LEVODOPACARBIDOPAENTACAPONE EG
60817925,CARBIDOPA ANHYDRE,LEVODOPACARBIDOPAENTACAPONE EG
60817925,CARBIDOPA MONOHYDRATÉE,LEVODOPACARBIDOPAENTACAPONE EG
60817925,ENTACAPONE,LEVODOPACARBIDOPAENTACAPONE EG
60818233,FOENUM GRAECUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FOENUM GRAECUM BOIRON CH CH DH DH
60818233,FOENUM GRAECUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FOENUM GRAECUM BOIRON CH CH DH DH
60818233,FOENUM GRAECUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FOENUM GRAECUM BOIRON CH CH DH DH
60818233,FOENUM GRAECUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FOENUM GRAECUM BOIRON CH CH DH DH
60818233,FOENUM GRAECUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FOENUM GRAECUM BOIRON CH CH DH DH
60818233,FOENUM GRAECUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FOENUM GRAECUM BOIRON CH CH DH DH
60819303,FORMICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FORMICUM ACIDUM BOIRON CH CH DH DH
60819303,FORMICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FORMICUM ACIDUM BOIRON CH CH DH DH
60819303,FORMICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FORMICUM ACIDUM BOIRON CH CH DH DH
60819303,FORMICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FORMICUM ACIDUM BOIRON CH CH DH DH
60819303,FORMICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FORMICUM ACIDUM BOIRON CH CH DH DH
60819303,FORMICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,FORMICUM ACIDUM BOIRON CH CH DH DH
60819417,MÉTHOTREXATE,IMETH
60821012,MÉLOXICAM,MOBIC
60821681,CHLORHYDRATE DE CÉLIPROLOL,CELIPROLOL ALMUS
60821891,ARALIA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARALIA RACEMOSA LEHNING CH CH DH DH
60821891,ARALIA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARALIA RACEMOSA LEHNING CH CH DH DH
60821891,ARALIA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARALIA RACEMOSA LEHNING CH CH DH DH
60821891,ARALIA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARALIA RACEMOSA LEHNING CH CH DH DH
60821891,ARALIA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARALIA RACEMOSA LEHNING CH CH DH DH
60821891,ARALIA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARALIA RACEMOSA LEHNING CH CH DH DH
60822018,LIDOCAÏNE,XYLOCAINE POUR CENT NEBULISEUR
60822018,LIDOCAÏNE (CHLORHYDRATE DE),XYLOCAINE POUR CENT NEBULISEUR
60822192,OLANZAPINE,OLANZAPINE SUN
60822986,SULFUR POUR PRÉPARATIONS HOMÉOPATHIQUES,SULFUR FERRIER CH CH DH DH
60823593,HYDROCHLOROTHIAZIDE,LISINOPRILHYDROCHLOROTHIAZIDE ARROW LAB
60823593,LISINOPRIL ANHYDRE,LISINOPRILHYDROCHLOROTHIAZIDE ARROW LAB
60823593,LISINOPRIL DIHYDRATÉ,LISINOPRILHYDROCHLOROTHIAZIDE ARROW LAB
60823764,LUTÉCIUM (177LU) OXODOTRÉOTIDE,LUTATHERA MB
60826422,FENTANYL,FENTANYL MYLAN
60827307,ÉPLÉRÉNONE,EPLERENONE PFIZER
60827517,LOSARTAN POTASSIQUE,COZAAR
60828455,DROPÉRIDOL,DROPERIDOL ARROW IV
60828932,ENZALUTAMIDE,XTANDI
60830011,CHLORHYDRATE D'AZÉLASTINE,DYMISTA
60830011,PROPIONATE DE FLUTICASONE,DYMISTA
60830214,HYDROCHLOROTHIAZIDE,NEBIVOLOLHYDROCHLOROTHIAZIDE CRISTERS
60830214,CHLORHYDRATE DE NÉBIVOLOL,NEBIVOLOLHYDROCHLOROTHIAZIDE CRISTERS
60830214,NÉBIVOLOL,NEBIVOLOLHYDROCHLOROTHIAZIDE CRISTERS
60830246,IBUPROFÈNE,NUROFENTABS
60832521,LIDOCAÏNE,XYLONOR L
60832521,CÉTRIMIDE,XYLONOR L
60832749,CHLORHYDRATE D'ALFUZOSINE,XATRAL LP
60834757,RAMIPRIL,RAMIPRIL BOUCHARA RECORDATI
60834807,SIMVASTATINE,SIMVASTATINE ACCORD HEALTHCARE
60835243,LÉVÉTIRACÉTAM,LEVETIRACETAM MYLAN
60836612,PALMIER DE FLORIDE (EXTRAIT MOU DE FRUIT DE),PALMIER DE FLORIDE BIOGARAN
60836690,CICLOPIROX OLAMINE,CICLOPIROX OLAMINE BIOGARAN
60836758,GLICLAZIDE,GLICLAZIDE RATIOPHARM
60838150,ÉPLÉRÉNONE,EPLERENONE SANDOZ
60839455,NONACOG ALFA ,BENEFIX UI
60840614,GLYCINE,MAGNESIUM GLYCOCOLLE LAFARGE
60840614,MAGNÉSIUM (LACTATE DE) DIHYDRATÉ,MAGNESIUM GLYCOCOLLE LAFARGE
60840614,MAGNÉSIUM,MAGNESIUM GLYCOCOLLE LAFARGE
60841335,OLANZAPINE,ZYPREXA
60841805,LÉVÉTIRACÉTAM,LEVETIRACETAM ZENTIVA
60842024,DÉCANOATE DE FLUPENTIXOL,FLUANXOL L P IM
60843197,LÉVODOPA,LEVODOPACARBIDOPAENTACAPONE ARROW
60843197,CARBIDOPA ANHYDRE,LEVODOPACARBIDOPAENTACAPONE ARROW
60843197,ENTACAPONE,LEVODOPACARBIDOPAENTACAPONE ARROW
60844865,PÉRINDOPRIL TERT-BUTYLAMINE,PERINDOPRILAMLODIPINE HCS
60844865,AMLODIPINE,PERINDOPRILAMLODIPINE HCS
60844865,PÉRINDOPRIL,PERINDOPRILAMLODIPINE HCS
60844865,BÉSILATE D'AMLODIPINE,PERINDOPRILAMLODIPINE HCS
60845134,OLANZAPINE,OLANZAPINE BIOGARAN
60845223,MÉTHOCARBAMOL,LUMIRELAX POUR CENT
60845351,ÉTHINYLESTRADIOL,TRIELLA
60845351,NORÉTHISTÉRONE,TRIELLA
60845351,ÉTHINYLESTRADIOL,TRIELLA
60845351,NORÉTHISTÉRONE,TRIELLA
60845351,ÉTHINYLESTRADIOL,TRIELLA
60845351,NORÉTHISTÉRONE,TRIELLA
60846994,ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARNICA MONTANA LEHNING CH CH DH DH
60846994,ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARNICA MONTANA LEHNING CH CH DH DH
60846994,ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARNICA MONTANA LEHNING CH CH DH DH
60846994,ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARNICA MONTANA LEHNING CH CH DH DH
60846994,ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARNICA MONTANA LEHNING CH CH DH DH
60846994,ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES,ARNICA MONTANA LEHNING CH CH DH DH
60848479,PRÉGABALINE,PREGABALINE ARROW LAB
60848739,DICLOFÉNAC SODIQUE,DICLOFENAC REF
60848739,DICLOFÉNAC DE DIÉTHYLAMINE,DICLOFENAC REF
60848874,CHLORHYDRATE DE FLUOXÉTINE,FLUOXETINE SANDOZ
60848874,FLUOXÉTINE BASE,FLUOXETINE SANDOZ
60849677,SIMVASTATINE,EZETIMIBESIMVASTATINE CRISTERS
60849677,ÉZÉTIMIBE,EZETIMIBESIMVASTATINE CRISTERS
60850633,HÉMIFUMARATE DE BISOPROLOL,BISOPROLOL EG
60851678,DICLOFÉNAC SODIQUE,VOLTARENACTIGO POUR CENT
60851678,DICLOFÉNAC DE DIÉTHYLAMINE,VOLTARENACTIGO POUR CENT
60851920,AMOXICILLINE SODIQUE,AMOXICILLINEACIDE CLAVULANIQUE MYLAN IV
60851920,AMOXICILLINE BASE,AMOXICILLINEACIDE CLAVULANIQUE MYLAN IV
60851920,CLAVULANATE DE POTASSIUM,AMOXICILLINEACIDE CLAVULANIQUE MYLAN IV
60851920,CLAVULANIQUE (ACIDE),AMOXICILLINEACIDE CLAVULANIQUE MYLAN IV
60852004,FLUVASTATINE SODIQUE,LESCOL LP
60852004,FLUVASTATINE,LESCOL LP
60852253,FLUVASTATINE SODIQUE,FLUVASTATINE MYLAN
60852253,FLUVASTATINE BASE,FLUVASTATINE MYLAN
60852449,HYDROCYANICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HYDROCYANICUM ACIDUM BOIRON CH CH DH DH
60852449,HYDROCYANICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HYDROCYANICUM ACIDUM BOIRON CH CH DH DH
60852449,HYDROCYANICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HYDROCYANICUM ACIDUM BOIRON CH CH DH DH
60852449,HYDROCYANICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HYDROCYANICUM ACIDUM BOIRON CH CH DH DH
60852449,HYDROCYANICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HYDROCYANICUM ACIDUM BOIRON CH CH DH DH
60852449,HYDROCYANICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HYDROCYANICUM ACIDUM BOIRON CH CH DH DH
60852495,HÉPARINE CALCIQUE,CALCIPARINE SOUS CUTANEE UI
60852538,RISPÉRIDONE,RISPERIDONE EG
60852634,VIVIANITE POUR PRÉPARATIONS HOMÉOPATHIQUES,VIVIANITE WELEDA CH CH DH DH
60852634,VIVIANITE POUR PRÉPARATIONS HOMÉOPATHIQUES,VIVIANITE WELEDA CH CH DH DH
60852634,VIVIANITE POUR PRÉPARATIONS HOMÉOPATHIQUES,VIVIANITE WELEDA CH CH DH DH
60853558,HARPAGOPHYTUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HARPAGOPHYTUM BOIRON CH CH DH DH
60853558,HARPAGOPHYTUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HARPAGOPHYTUM BOIRON CH CH DH DH
60853558,HARPAGOPHYTUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HARPAGOPHYTUM BOIRON CH CH DH DH
60853558,HARPAGOPHYTUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HARPAGOPHYTUM BOIRON CH CH DH DH
60853558,HARPAGOPHYTUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HARPAGOPHYTUM BOIRON CH CH DH DH
60853558,HARPAGOPHYTUM POUR PRÉPARATIONS HOMÉOPATHIQUES,HARPAGOPHYTUM BOIRON CH CH DH DH
60854845,CHLORHYDRATE DE MIANSÉRINE,MIANSERINE ARROW
60855281,HYDROCHLOROTHIAZIDE,CANDESARTANHYDROCHLOROTHIAZIDE CRISTERS
60855281,CANDÉSARTAN CILEXÉTIL,CANDESARTANHYDROCHLOROTHIAZIDE CRISTERS
60855566,CHLORHYDRATE DE NALOXONE ANHYDRE,NALSCUE
60855566,CHLORHYDRATE DE NALOXONE DIHYDRATÉ,NALSCUE
60855840,THIOCOLCHICOSIDE,THIOCOLCHICOSIDE ALTER
60856668,ACÉTATE DE FLÉCAÏNIDE,FLECAINIDE TEVA LP
60858338,TÉMOZOLOMIDE,TEMOZOLOMIDE SUN
60859059,CITRATE DE TAMOXIFÈNE,TAMOXIFENE EG
60859059,TAMOXIFÈNE BASE,TAMOXIFENE EG
60860061,DARUNAVIR,DARUNAVIR SANDOZ
60860606,OMÉPRAZOLE,OMEPRAZOLE KRKA
60861252,NICORANDIL,ADANCOR
60862062,INDAPAMIDE,INDAPAMIDE KRKA LP
60862443,TRANEXAMIQUE (ACIDE),EXACYL
60862607,TÉMOZOLOMIDE,TEMOZOLOMIDE SUN
60863367,SERTRALINE,SERTRALINE ALTER
60863367,CHLORHYDRATE DE SERTRALINE,SERTRALINE ALTER
60866178,OLANZAPINE,OLANZAPINE CRISTERS
60866491,DÉSOXYRIBONUCLÉASE,PULMOZYME U
60866559,ENCORAFÉNIB,BRAFTOVI
60868670,BRINZOLAMIDE,AZOPT
60870244,KÉTOPROFÈNE,KETOPROFENE MYLAN LP
60871385,GRINDÉLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,GRINDELIA LEHNING CH CH DH DH
60871385,GRINDÉLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,GRINDELIA LEHNING CH CH DH DH
60871385,GRINDÉLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,GRINDELIA LEHNING CH CH DH DH
60871385,GRINDÉLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,GRINDELIA LEHNING CH CH DH DH
60871385,GRINDÉLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,GRINDELIA LEHNING CH CH DH DH
60871385,GRINDÉLIA POUR PRÉPARATIONS HOMÉOPATHIQUES,GRINDELIA LEHNING CH CH DH DH
60874417,MORPHINE (SULFATE DE),MOSCONTIN
60874417,MORPHINE,MOSCONTIN
60875266,CHLORURE DE POTASSIUM,DIFFUK
60876140,CHLORHYDRATE DE DONÉPÉZIL,DONEPEZIL TEVA
60876845,MANIDIPINE (DICHLORHYDRATE DE),MANIDIPINE MYLAN
60877018,FUROATE DE MOMÉTASONE,MOMETASONE GERDA
60877018,FUROATE DE MOMÉTASONE MONOHYDRATÉ,MOMETASONE GERDA
60877057,CHLORHYDRATE DE DILTIAZEM,DILTIAZEM TEVA LP
60877502,PYROPHOSPHATE DE SODIUM DÉCAHYDRATÉ,ANGIOCIS T T
60881155,BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES,BELLADONNA LEHNING CH CH DH DH
60881155,BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES,BELLADONNA LEHNING CH CH DH DH
60881155,BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES,BELLADONNA LEHNING CH CH DH DH
60881155,BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES,BELLADONNA LEHNING CH CH DH DH
60881155,BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES,BELLADONNA LEHNING CH CH DH DH
60881155,BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES,BELLADONNA LEHNING CH CH DH DH
60881995,ALLIUM CEPA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALLIUM CEPA BOIRON CH CH DH DH
60881995,ALLIUM CEPA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALLIUM CEPA BOIRON CH CH DH DH
60881995,ALLIUM CEPA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALLIUM CEPA BOIRON CH CH DH DH
60881995,ALLIUM CEPA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALLIUM CEPA BOIRON CH CH DH DH
60881995,ALLIUM CEPA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALLIUM CEPA BOIRON CH CH DH DH
60881995,ALLIUM CEPA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALLIUM CEPA BOIRON CH CH DH DH
60883697,LANSOPRAZOLE,LANSOPRAZOLE ARROW
60883708,FÉNOFIBRATE,FENOFIBRATE ARROW
60885214,HYDROCHLOROTHIAZIDE,CANDESARTANHYDROCHLOROTHIAZIDE ZENTIVA
60885214,CANDÉSARTAN CILEXÉTIL,CANDESARTANHYDROCHLOROTHIAZIDE ZENTIVA
60885246,CHLORURE DE POTASSIUM,MOVICOL
60885246,BICARBONATE DE SODIUM,MOVICOL
60885246,CHLORURE DE SODIUM,MOVICOL
60885246,MACROGOL 3350,MOVICOL
60886120,ACIDE URSODÉSOXYCHOLIQUE,ACIDE URSODESOXYCHOLIQUE GERDA
60886501,ESTER BORONIQUE DE MANNITOL,BORTEZOMIB OHRE PHARMA
60886501,BORTÉZOMIB,BORTEZOMIB OHRE PHARMA
60887044,BÉTAHISTINE (MÉSILATE DE),EXTOVYL
60887592,ÉZÉTIMIBE,EZETIMIBE ALMUS
60887610,PUNICA GRANATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PUNICA GRANATUM BOIRON CH CH DH DH
60887610,PUNICA GRANATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PUNICA GRANATUM BOIRON CH CH DH DH
60887610,PUNICA GRANATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PUNICA GRANATUM BOIRON CH CH DH DH
60887610,PUNICA GRANATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PUNICA GRANATUM BOIRON CH CH DH DH
60887610,PUNICA GRANATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PUNICA GRANATUM BOIRON CH CH DH DH
60887610,PUNICA GRANATUM POUR PRÉPARATIONS HOMÉOPATHIQUES,PUNICA GRANATUM BOIRON CH CH DH DH
60887980,CHLORHYDRATE DE CLOMIPRAMINE,CLOMIPRAMINE SANDOZ
60889547,DASATINIB,DASATINIB TEVA SANTE
60889903,CINACALCET,MIMPARA
60889903,CHLORHYDRATE DE CINACALCET,MIMPARA
60890204,OXOMÉMAZINE,OXOMEMAZINE EG SANS SUCRE
60890357,CHOLÉCALCIFÉROL,CHOLECALCIFEROL LABORATOIRE XO UI
60890617,DULOXÉTINE,DULOXETINE MYLAN PHARMA
60890617,CHLORHYDRATE DE DULOXÉTINE,DULOXETINE MYLAN PHARMA
60890745,ACICLOVIR,ACICLOVIR MYLAN IV
60890841,IMATINIB,IMATINIB RANBAXY
60890841,MÉSILATE D'IMATINIB,IMATINIB RANBAXY
60891060,TÉTRACYCLINE,TETRALYSAL
60891060,LYMÉCYCLINE,TETRALYSAL
60891879,MALUS COMMUNIS POUR PRÉPARATIONS HOMÉOPATHIQUES,MALUS COMMUNIS BOIRON CH CH DH DH
60891879,MALUS COMMUNIS POUR PRÉPARATIONS HOMÉOPATHIQUES,MALUS COMMUNIS BOIRON CH CH DH DH
60891879,MALUS COMMUNIS POUR PRÉPARATIONS HOMÉOPATHIQUES,MALUS COMMUNIS BOIRON CH CH DH DH
60891879,MALUS COMMUNIS POUR PRÉPARATIONS HOMÉOPATHIQUES,MALUS COMMUNIS BOIRON CH CH DH DH
60891879,MALUS COMMUNIS POUR PRÉPARATIONS HOMÉOPATHIQUES,MALUS COMMUNIS BOIRON CH CH DH DH
60891879,MALUS COMMUNIS POUR PRÉPARATIONS HOMÉOPATHIQUES,MALUS COMMUNIS BOIRON CH CH DH DH
60892664,MALÉATE DE TIMOLOL,GANFORT
60892664,TIMOLOL BASE,GANFORT
60892664,BIMATOPROST,GANFORT
60892792,METFORMINE,EUCREAS
60892792,METFORMINE (CHLORHYDRATE DE),EUCREAS
60892792,VILDAGLIPTINE,EUCREAS
60893428,ROSUVASTATINE CALCIQUE,ROSUVASTATINE EG
60893428,ROSUVASTATINE,ROSUVASTATINE EG
60893549,TRÉTINOÏNE,LOCACID
60894334,ASCORBATE DE CALCIUM,ASCORBATE DE CALCIUM RICHARD ENFANTS
60894626,IVABRADINE,IVABRADINE ALTER
60894626,CHLORHYDRATE D'IVABRADINE,IVABRADINE ALTER
60895831,DICLOFÉNAC SODIQUE,VOLTARENOPHTABAK
60896424,PRAVASTATINE SODIQUE,PRAVASTATINE EVOLUGEN
60897031,CHLORHYDRATE D'URAPIDIL,EUPRESSYL IV
60897031,URAPIDIL,EUPRESSYL IV
60897889,DIBOTERMINE ALFA ,INDUCTOS
60898158,DASABUVIR,EXVIERA
60898158,DASABUVIR SODIQUE MONOHYDRATÉ,EXVIERA
60898838,OLANZAPINE,OLANZAPINE MYLAN
60899178,ACÉTATE DE CYPROTÉRONE,ACETATE DE CYPROTERONE EG
60900335,CHLORHYDRATE DE VANCOMYCINE,VANCOMYCINE SANDOZ
60900335,VANCOMYCINE BASE,VANCOMYCINE SANDOZ
60900520,CHLORURE DE POTASSIUM,ISOVOL
